StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_DuplicateRespondent,country,country_8_TEXT,english_1,english_2,english_3,english_4,english_5,english_6,english_7,english_8,english_8_TEXT,TimerICF_First Click,TimerICF_Last Click,TimerICF_Page Submit,TimerICF_Click Count,TimeIntro_First Click,TimeIntro_Last Click,TimeIntro_Page Submit,TimeIntro_Click Count,DVPref_Rating_1,DVPref_Time_First Click,DVPref_Time_Last Click,DVPref_Time_Page Submit,DVPref_Time_Click Count,Pref_process,Emp1_1,emp2_1,Involved_1,Mood_1,Mood_2,Mood_3,Mood_4,comprehension_1,CoffeeInterest_1,CoffeeLike_1,CoffeeOften_1,CoffeeFreq,CoffeeFunction_1,CoffeePref,CoffeePref_4_TEXT,Gender,Age_1,EngProficiency_1,feedback,Meta_Browser,Meta_Version,Meta_Operating System,Meta_Resolution,Payment,STUDY_ID,SESSION_ID,Q_TerminateFlag,Scenario,ScenarioLabel,BaseCoffeeID,BaseCoffeeType,ComparisonCoffeeID,ComparisonCoffeeType,Text_Base,Text_Comparison,ComparisonCondition,BaseOnLeft,LeftType,RightType,LeftText,RightText,INTN1,INTN2,INTN3,INTN4,INTN5,nuisance_matched,wc_base,wc_comparison,wc_diff
12/31/25 23:36,12/31/25 23:39,0,100,184,1,12/31/25 23:39,R_3dGGsfqEIprTTAu,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,4.095,4.666,7.773,2,0.292,3.761,4.602,3,5,8.166,8.585,9.215,2,the facts that were provided ,5,6,5,5,5,5,6,6,5,6,6,1,5,2,.,2,47,7,the study was good,Chrome,143.0.0.0,Windows NT 10.0,4096x2304,67e9e4a4cddd6331b90f280c,69553b6533ebc18d5a555cb3,695542df2fb35f74e3b694c2,Complete,2,Base_vs_BaseFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0,COMPARISON,BASE,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,-0.07095441920000001,-0.085348506,-0.011567265,-0.126991785,0.0026052228,True,21,21,0
12/31/25 23:35,12/31/25 23:39,0,100,277,1,12/31/25 23:39,R_1fltb9d6AD1q6Z2,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,8.648,8.648,14.019,1,9.605,9.605,10.412,1,1,15.622,18.804,19.345,3,Fair trade makes an effort to pay coffee farmers a livable wage for their work rather then exploit them as the average capitalist corporation would do...,7,7,7,1,4,4,4,7,7,7,7,1,7,1,.,1,75,7,thank you,Chrome,143.0.0.0,Windows NT 10.0,1372x772,67ec9fc858f4594fd069d5ff,69553b6533ebc18d5a555cb3,695542a1c2365e17f06a1447,Complete,1,Base_vs_ShortFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0,COMPARISON,BASE,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,-0.15786755600000002,-0.129422661,-0.028825210999999996,-0.020781163000000002,0.0410692975,True,21,10,-11
12/31/25 23:36,12/31/25 23:39,0,100,191,1,12/31/25 23:39,R_36ZVn8wIC2zrg77,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,4.442,0,0.0,0.0,13.294,0,3,19.528,19.528,20.601,1,"I preferred Coffee A over Coffee B because it was described as nutty rather than chocolate, which was more appealing to me.",5,5,7,5,7,6,7,6,7,7,7,1,4,3,.,2,54,7,.,Edge,143.0.0.0,Windows NT 10.0,1920x1080,66e4ef42a321cf28dda09db2,69553b6533ebc18d5a555cb3,69554307bec67010dc21d682,Complete,2,Base_vs_BaseFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0,COMPARISON,BASE,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,-0.07095441920000001,-0.085348506,-0.011567265,-0.126991785,0.0026052228,True,21,21,0
12/31/25 23:36,12/31/25 23:40,0,100,223,1,12/31/25 23:40,R_1an9uAGr48cSa8R,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,5.64,0,0.0,0.0,12.301,0,1,21.555,21.555,23.867,1,"While reviewing the two options, I considered taste-wise, which coffee I would enjoy more. I enjoy chocolate hence the reason I chose the option that I did.",7,5,7,5,5,5,5,7,7,7,7,1,4,3,.,2,48,7,.,Chrome,143.0.0.0,Windows NT 10.0,1920x1080,66e55fbb5f438f51e9340c93,69553b6533ebc18d5a555cb3,695542e399222fa59c08a6cc,Complete,3,Base_vs_LongFT,1,Nutty + Balanced,2,Chocolatey + Full-bodied,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0,COMPARISON,BASE,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,0.080963252,-0.047855110000000006,0.024446331699999997,0.007063013,-0.085510055,True,21,52,31
12/31/25 23:33,12/31/25 23:40,0,100,369,1,12/31/25 23:40,R_6NuBwssUZ1fIVkB,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,11.443,0,0.0,0.0,36.313,0,7,26.775,32.994,34.281,2,"I felt amazing and in state of making a hard choice, because both options reflects nice, well-made coffee that reflects great taste.",6,7,7,6,6,7,6,6,7,7,5,2,6,1,.,2,25,7,"The survey is great and very insightful, showcases awesomeness and great taste of coffee.",Firefox,146,Windows NT 10.0,1280x720,673e222bdb1a35935b3075f1,69553b6533ebc18d5a555cb3,6955419e80c0cf9f223f2531,Complete,1,Base_vs_ShortFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0,COMPARISON,BASE,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,-0.15786755600000002,-0.129422661,-0.028825210999999996,-0.020781163000000002,0.0410692975,True,21,10,-11
12/31/25 23:36,12/31/25 23:40,0,100,194,1,12/31/25 23:40,R_3awvhtdyS4WTURd,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,1.422,1.422,6.165,1,1.151,1.151,21.343,1,1,20.217,20.217,21.5,1,The description of coffee A sounded better plus coffee B said nutty and I don't like nuts. ,6,7,7,3,5,5,5,7,6,6,6,2,2,3,.,2,27,7,.,Chrome,141.0.0.0,CrOS x86_64 14541.0.0,1366x768,5a24bcab681a240001ff42de,69553b6533ebc18d5a555cb3,6955430caea1aa0bc88f7663,Complete,1,Base_vs_ShortFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1,BASE,COMPARISON,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",-0.15786755600000002,-0.129422661,-0.028825210999999996,-0.020781163000000002,0.0410692975,True,21,10,-11
12/31/25 23:37,12/31/25 23:40,0,100,180,1,12/31/25 23:40,R_3Ho7jFVwkYh0Li3,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,7.465,0,0.0,0.0,17.61,0,5,23.741,24.654,25.632,2,"The second one gave more descriptions as far as what the coffee would be like. It discussed the aroma. The other just said it was full-bodied, chocolate, and fair traded. I like more details. ",4,4,5,1,4,4,4,7,7,7,7,1,3,3,.,2,52,7,.,Edge,143.0.0.0,Windows NT 10.0,1280x1024,6942c1d48b8545e38cacc626,69553b6533ebc18d5a555cb3,69554321582eb913c83f08e6,Complete,1,Base_vs_ShortFT,1,Nutty + Balanced,2,Chocolatey + Full-bodied,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,0,COMPARISON,BASE,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,-0.09886768299999998,-0.20585019,0.058626714999999996,0.088144889,-0.019366402,True,21,10,-11
12/31/25 23:38,12/31/25 23:40,0,100,148,1,12/31/25 23:40,R_7QR0ZAkOT4MvIeR,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,1,0,.,0.0,0.0,3.806,0,0.0,0.0,6.982,0,6,0.267,17.083,18.206,6,I thought about fair trade vs standard means of obtaining the coffee. I thought about the flavors described.,5,7,7,5,5,6,6,6,5,6,6,2,7,3,.,1,25,7,.,Chrome,143.0.0.0,Windows NT 10.0,1280x800,69454d83ad0eca41a68e0b34,69553b6533ebc18d5a555cb3,69554359e200bf0343409fc5,Complete,2,Base_vs_BaseFT,1,Nutty + Balanced,2,Chocolatey + Full-bodied,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1,BASE,COMPARISON,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,0.03078869522,-0.10426998800000001,0.061988073,-0.009931117,-0.0367005305,True,21,21,0
12/31/25 23:36,12/31/25 23:40,0,100,282,1,12/31/25 23:40,R_1huXQOQHJnBshcD,anonymous,EN,0.8999999761581421,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,9.3,0,0.0,0.0,28.401,0,1,40.444,40.444,41.666,1,"I enjoyed the description of the chocolatey aroma of option A. It's attractive outline, in addition to its association with fair trade practices, encouraged me to choose it.",3,5,6,4,5,4,4,6,4,3,3,2,2,1,.,1,42,6,.,Safari,26.2,Macintosh,1324x709,69440e9eeb27a9920de2398b,69553b6533ebc18d5a555cb3,695542da91e3676346ad582c,Complete,3,Base_vs_LongFT,1,Nutty + Balanced,2,Chocolatey + Full-bodied,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0,COMPARISON,BASE,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,0.080963252,-0.047855110000000006,0.024446331699999997,0.007063013,-0.085510055,True,21,52,31
12/31/25 23:38,12/31/25 23:40,0,100,123,1,12/31/25 23:40,R_5G9uNhUJDGYnZe9,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,2.375,0,0.0,0.0,6.511,0,3,5.085,5.085,6.648,1,Option A was more descriptive. Chocolatey as a descriptive word pulled me in. Option B was not as descriptive and nutty as flavor does not sound good to me. ,6,6,6,5,5,5,5,7,7,7,6,1,3,3,.,2,29,7,.,Chrome,143.0.0.0,Macintosh,1512x982,63d152b798b6954741aa5015,69553b6533ebc18d5a555cb3,6955437c018dd280eef96d81,Complete,1,Base_vs_ShortFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1,BASE,COMPARISON,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",-0.15786755600000002,-0.129422661,-0.028825210999999996,-0.020781163000000002,0.0410692975,True,21,10,-11
12/31/25 23:38,12/31/25 23:40,0,100,158,1,12/31/25 23:40,R_74qu7EdRXBtuRTd,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,2.168,2.168,2.961,1,4.851,4.851,5.937,1,6,2.441,25.511,26.785,6,I was focused on the taste of the coffee. The bolder taste sounded far more appealing. ,7,7,7,6,7,7,7,7,7,7,7,1,6,1,.,2,40,7,.,Chrome,143.0.0.0,Windows NT 10.0,1600x900,5c6ef14c2cd3cb0001fadd0e,69553b6533ebc18d5a555cb3,695543567b570e1a32476368,Complete,2,Base_vs_BaseFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0,COMPARISON,BASE,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,-0.07095441920000001,-0.085348506,-0.011567265,-0.126991785,0.0026052228,True,21,21,0
12/31/25 23:37,12/31/25 23:40,0,100,199,1,12/31/25 23:40,R_60Wunb5oAjeEhcB,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,5.992,0,0.0,0.0,22.335,0,7,19.312,19.312,21.688,1,"The flavor choices between the two coffees. How each coffee brand is made, and if it's fair to their workers. ",6,7,7,5,7,6,5,7,7,7,7,1,6,3,.,1,50,7,I have no further comments. ,Chrome,143.0.0.0,Windows NT 10.0,1920x1080,5ddd2a4459b1b0c7509c7a47,69553b6533ebc18d5a555cb3,6955433103fa0c74224e3209,Complete,3,Base_vs_LongFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1,BASE,COMPARISON,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",-0.029605528000000006,-0.0004352410000000029,-0.032322798199999996,-0.095174655,-0.044192930500000005,True,21,52,31
12/31/25 23:39,12/31/25 23:40,0,100,109,1,12/31/25 23:40,R_5qsY4EXMNdWLEvb,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,3.589,0,0.0,0.0,6.983,0,6,13.191,13.191,13.853,1,I just imagined how they would smell and taste.,6,7,7,5,6,6,6,6,5,5,6,1,6,3,.,2,68,7,.,Chrome,143.0.0.0,Windows NT 10.0,1366x768,6792a9f9b089423d2b613119,69553b6533ebc18d5a555cb3,6955438d2fd71654fb7c2d71,Complete,1,Base_vs_ShortFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,0,COMPARISON,BASE,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,-0.15786755600000002,-0.129422661,-0.028825210999999996,-0.020781163000000002,0.0410692975,True,21,10,-11
12/31/25 23:39,12/31/25 23:40,0,100,109,1,12/31/25 23:40,R_7fB7U3W2Xy2iPId,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,1,0,.,0.0,0.0,9.363,0,0.0,0.0,9.531,0,5,10.69,10.69,11.447,1,I thought that I would rather try the coffee that is chocolatey and full-bodied. Whether the coffee is sourced through conventional means or via fair trade methods makes little difference to me.,6,7,7,4,6,5,5,7,7,6,6,1,3,1,.,1,35,7,.,Chrome,143.0.0.0,Windows NT 10.0,1920x1080,6630dd028d96032f34c66827,69553b6533ebc18d5a555cb3,695543942162dd4a1c913c72,Complete,1,Base_vs_ShortFT,1,Nutty + Balanced,2,Chocolatey + Full-bodied,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,1,BASE,COMPARISON,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",-0.09886768299999998,-0.20585019,0.058626714999999996,0.088144889,-0.019366402,True,21,10,-11
12/31/25 23:35,12/31/25 23:41,0,100,306,1,12/31/25 23:41,R_5FCKqqkpjI9bgxq,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,3.274,0,0.0,0.0,9.3,0,7,6.083,6.083,6.64,1,"Both of the flavor descriptions sounded good. I know that there is quite a lot of exploitation in the coffee industry, so I prefer not to pay into that and chose the fair trade option.",6,7,7,3,5,4,4,7,7,7,7,1,5,1,.,2,39,7,.,Chrome,143.0.0.0,Windows NT 10.0,1920x1080,5ea974ce007217052a763022,69553b6533ebc18d5a555cb3,695542d1ca55e38fb28f7f3e,Complete,1,Base_vs_ShortFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",ShortFT,1,BASE,COMPARISON,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is nutty and balanced, Fair Trade Certified™.",-0.15786755600000002,-0.129422661,-0.028825210999999996,-0.020781163000000002,0.0410692975,True,21,10,-11
12/31/25 23:37,12/31/25 23:41,0,100,252,1,12/31/25 23:41,R_1lYzmm5HQrfPbUs,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,4.309,4.309,15.864,1,13.546,13.546,14.537,1,1,2.492,15.292,16.217,6,"As a person that sees all humans as equal, I also view companies that ensure that their business practices follow practices that do not take advantage of how they produce their products for consumers. Sustainability is also a factor for me as a consumer.",6,6,7,5,6,6,6,6,6,7,6,1,5,3,.,2,60,7,.,Chrome,143.0.0.0,Windows NT 10.0,1920x1080,6483f9ebf7986bdbdbc0598c,69553b6533ebc18d5a555cb3,695543141f21ffb82cc2baeb,Complete,3,Base_vs_LongFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,0,COMPARISON,BASE,"This fair-trade coffee's nutty aroma and balanced taste form a smooth profile with subtle hazelnut notes and a velvety finish. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,-0.029605528000000006,-0.0004352410000000029,-0.032322798199999996,-0.095174655,-0.044192930500000005,True,21,52,31
12/31/25 23:34,12/31/25 23:41,0,100,419,1,12/31/25 23:41,R_6JKkg54X6q9rhpH,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,2.618,0,0.0,0.0,72.007,0,7,11.375,11.375,12.049,1,I felt like both were similar but ultimately went with option B because they said the beans were fair trade certified while option A just said they were fair trade like other common brands. ,5,6,6,5,6,5,5,7,6,6,7,1,5,1,.,2,37,7,.,Chrome,143.0.0.0,Windows NT 10.0,1680x1050,60fe16e4ceea06b4799435c8,69553b6533ebc18d5a555cb3,69554251e227d319113f0c96,Complete,2,Base_vs_BaseFT,1,Nutty + Balanced,2,Chocolatey + Full-bodied,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,1,BASE,COMPARISON,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced under Fair Trade Certified™ standards.,0.03078869522,-0.10426998800000001,0.061988073,-0.009931117,-0.0367005305,True,21,21,0
12/31/25 23:37,12/31/25 23:41,0,100,254,1,12/31/25 23:41,R_32FrdmNvB54ZHGW,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,7.786,0,0.0,0.0,23.537,0,1,42.879,42.879,44.871,1,I want to support whichever brand gets their coffee fairly. I wouldn't mind paying a little extra,7,7,7,5,6,6,5,7,6,7,7,1,4,3,.,2,36,7,.,Chrome,142.0.0.0,CrOS x86_64 14541.0.0,1366x768,5febd16bbaa7c4d3e31147a0,69553b6533ebc18d5a555cb3,695542d442fda47577778e0f,Complete,2,Base_vs_BaseFT,2,Chocolatey + Full-bodied,1,Nutty + Balanced,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,BaseFT,0,COMPARISON,BASE,This fair-trade coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced under Fair Trade Certified™ standards.,This coffee's chocolatey aroma and full-bodied taste deliver a deep finish. The beans are sourced through conventional trade practices used commonly.,-0.07095441920000001,-0.085348506,-0.011567265,-0.126991785,0.0026052228,True,21,21,0
12/31/25 23:39,12/31/25 23:41,0,100,114,1,12/31/25 23:41,R_17IJKkwhvrNvDzG,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,0.0,0.0,4.265,0,0.0,0.0,4.773,0,1,6.641,6.641,7.836,1,"One on the left feels like more of a true ""coffee,"" the one on the right feels like something you would get at starbucks",7,7,7,7,7,7,7,7,5,5,2,5,7,3,.,1,23,7,.,Safari,18.0.1,Macintosh,1792x1120,6951975bdd047f37b0e22fa8,69553b6533ebc18d5a555cb3,695543bbe0b27ec987dc056a,Complete,1,Base_vs_ShortFT,1,Nutty + Balanced,2,Chocolatey + Full-bodied,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",ShortFT,1,BASE,COMPARISON,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee is chocolatey and full-bodied, Fair Trade Certified™.",-0.09886768299999998,-0.20585019,0.058626714999999996,0.088144889,-0.019366402,True,21,10,-11
12/31/25 23:37,12/31/25 23:41,0,100,285,1,12/31/25 23:41,R_7eq56PRlg2Jlp0F,anonymous,EN,1.0,,2,.,0,1,0,0,0,0,0,0,.,9.698,9.698,36.67,1,0.0,0.0,12.196,0,6,19.538,19.538,20.951,1,"I tend to like chocolatey, full-bodied coffees--they are pretty much the only types of coffee I drink these days--so that's why Option B appealed to me more than A.",7,7,7,3,5,5,4,7,6,7,7,1,4,1,.,1,54,7,.,Chrome,142.0.0.0,Macintosh,1440x900,66041eef8bb7bb7f12624252,69553b6533ebc18d5a555cb3,695543127bf4fec96025e022,Complete,3,Base_vs_LongFT,1,Nutty + Balanced,2,Chocolatey + Full-bodied,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",LongFT,1,BASE,COMPARISON,This coffee's nutty aroma and balanced taste form a smooth profile. The beans are sourced through conventional trade practices used commonly.,"This fair-trade coffee's chocolatey aroma and full-bodied taste deliver a deep finish with subtle cocoa notes and a rich character. The beans are sourced under Fair Trade Certified™ standards that make trade more equitable, ensuring farmers, workers, and producers are paid fairly, work in safe conditions, and can invest in their communities.",0.080963252,-0.047855110000000006,0.024446331699999997,0.007063013,-0.085510055,True,21,52,31
